video_id,s3_uri,downsampled_s3_uri,sha1_checksum,downsampled_sha1_checksum
emns.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/emns.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/emns.mp4,eeae58044b06dda669183d6544ecfae9e3c6756a,6550610605b323e8ce8e55a9fa27b9d449d73e1d
emoo.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/emoo.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/emoo.mp4,de71e5974335831aefc96765d1bb27b26b974b93,052c659c5e7c90bfd84b749cada2018940bbaa63
emyg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/emyg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/emyg.mp4,fc3adc0c33f2f68b4bffbc8b39afc1f4220cc032,cd775f4010f5fbfabca70845b5929e50f98f7fe9
encv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/encv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/encv.mp4,2a9eb8c728311989d56e6754c61342f13fc2cbfa,4cd4cbe51d75220b0afe153487e31d15f826fa52
enkp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/enkp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/enkp.mp4,0cf8d842a9e0d72da026437664363686423d6072,7a0158d0fc5447c4b927b9cf6ad1975b097a242e
envg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/envg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/envg.mp4,5e1921b990f727f09d9cc91a9cbfd086baa96a17,3522688c9ac19720330b7e0afaababb88bb5d336
enwq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/enwq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/enwq.mp4,b38d4ef37d8b9638a2a275a1422b6efa6ecc7bae,bdb2c99874764224439e8020fdf173841db8c34a
enyn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/enyn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/enyn.mp4,9c2bc569a023a9a69deaef0c3208668113a9df15,173c058fd3d2622546b09079e0d36d70cae0b6cc
eoga.avi,s3://drivendata-competition-depth-estimation-public/test_videos/eoga.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eoga.avi,be8a1942211be2c027a868c3b2fbece65e8166e2,d5f8632591b39b080f782bb75e4fb750c8eb53d7
eohx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eohx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eohx.mp4,ddd7693c1bcd30581a29f47ca15384f6b65f67a0,682e762ad7e50968dc046b15a9bf7c7360cf583e
eoim.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eoim.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eoim.mp4,42d18ade3e027683664b869218dd2498b41aa6d6,1e19cf9819625aa64121897a749ad5216017569c
eojo.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eojo.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eojo.mp4,7f056dc343542a4f0e62d01c465bb8a98175e4bc,6f02665fc6db720ba6476397efba394f4a67614c
eoyi.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eoyi.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eoyi.mp4,2ea1279f000dc5dedc825ca5f24ab0a3f383c238,5fe943b94c8716c5d4e768bd26ab55167429c14a
epab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/epab.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/epab.mp4,8f810e7c9fda2b9e1926163c93cca040252cadaf,859785aa0f10a1ad94abb0f7db6dbf4d0ddcd428
epfo.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/epfo.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/epfo.mp4,dae7f835234fc4092d027baee460cda59f036218,78830df33a89eef4937ea34e030487378f631d82
epga.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/epga.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/epga.mp4,4a9fe5c92aae216c217d35160e2b9f408448c6f9,66c618d2e6c428d41722cfaaddf98b9cb2a3aa02
eqac.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eqac.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eqac.mp4,0f85e6bf3930867801caa8d4d6253348b6c482f2,d85cde71ef2e289d24a93794627e5cfbfd8ba4df
eqax.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eqax.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eqax.mp4,89831d829f20743001111a3d1dff0ef19a6d1696,21b3c16b736c1e00f5d4c9c1c13165f0ff535b70
eqkz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eqkz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eqkz.mp4,5afa332607b4070e25fc213be56528b2478df8e7,871b2241284f232e3afa030eb08c131a86bb1d40
eqmu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eqmu.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eqmu.mp4,e638c704cf83f59cd996316c3e202fed8c07384d,613258691131b967d7e7708e27d2ce12b1d5d47d
eqnl.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eqnl.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eqnl.mp4,b31d67025e1365d6ff4473b612e4d9e1390a8967,b306d1b782f72e7249df0034a0bd1fbcba27d6d1
eqrq.avi,s3://drivendata-competition-depth-estimation-public/train_videos/eqrq.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eqrq.avi,cbba2cd1a87656b7936d3035e9f3d1aac5b553aa,21fb7649f95e1d319ed3ee9b74054e1941a38032
eqtn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eqtn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eqtn.mp4,e67fb7cd716a6e7de6e03d44db0be3dd66a05721,8d0344eacb9811c300c05a75b4692730cc5c81d3
eqvd.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eqvd.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eqvd.mp4,b28f230c51b7e27b3d1b6da5bc6eead88034da6a,4c576e1250efa4cc7335582e68446c9007398d6e
ercr.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ercr.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ercr.avi,10bfbe1c3035ab7b670d48e278ff6e8289d16b31,062a623bd21bca912fe73cfaff3fd9e54ea9b8f9
erje.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/erje.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/erje.mp4,727f3026e3190323c291c1acebeb86d0e18831db,5e20d00a6ebc4e5390f6e2fcdaf83cbde8a347b0
erlq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/erlq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/erlq.mp4,6d1ecb926a4f23bc7c379e615a8ca47fefde12a6,03eaeb13f021ee28ff6c5016fcd9d47e6239b643
eruq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eruq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eruq.mp4,485d23a065a3b989935139a0f8892f28eee9f720,71f2b696b6e5d68f3fb2027dba92594ae001471e
eryh.avi,s3://drivendata-competition-depth-estimation-public/test_videos/eryh.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eryh.avi,9123e81e0dc26809e10f651b1d34638a68f8a878,27e5289be035e5eefd9b83fb20fb8acec003a5b8
esls.avi,s3://drivendata-competition-depth-estimation-public/train_videos/esls.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/esls.avi,54d9d7119ab7cdc5bae4fe73f845cc70e1b3a83a,775cdde43a90085464786630a276e8b759e5b872
esmg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/esmg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/esmg.mp4,e5ad7d47bd9c02255f78923358481398b94f1bb8,3cab15d31699700acc42dbb2e18e612d961685b3
esri.avi,s3://drivendata-competition-depth-estimation-public/train_videos/esri.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/esri.avi,ce635e918c89fae935bf18807aedc9660ef76587,71fb3af0b0f072a4849d34ea7e71b9ed20d8e910
eswv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eswv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eswv.mp4,d4b11824f8d9bf7256f88bdfdc46756876d3b9bf,e0271dcb0e763273622c4cccac586ce8b71d7b0a
esxv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/esxv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/esxv.mp4,e9a390eacdb66569766d48fb7d40c4837f2d1b32,ef048be13f4f4fcfc2e1ca52b26b493ef4361c9c
esyk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/esyk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/esyk.mp4,3a37ef9ada1f587f2649f99b400019dc942d2b84,b8fdbdde410ba10c4bbdde122ae7cf333634b64d
eszt.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eszt.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eszt.mp4,12ff82f5ab8c33b99727c96c654676d8d6b8da82,afda90d437c3a482e1277e6f4c8d68abbb46bc26
etnc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/etnc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/etnc.mp4,ec590c0841413bdb65e21bd21ff4c7bcfb0248b1,bdea8396646a46c661a40c452e817d7a77cd66f6
etpx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/etpx.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/etpx.mp4,edac06a9c7a6ac116c677f3a53b32d5b45a522ac,96efe305292de5365f51e409b8386a216acc2d81
etud.avi,s3://drivendata-competition-depth-estimation-public/test_videos/etud.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/etud.avi,6722a62f2e4f029eb7f6363c532c3a2af58ab1fe,2691dd99e0aff8a2c43a0418a38fc29fbc4ac138
eufr.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eufr.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eufr.mp4,5f2b92eff69d6552f90b111b91e7316d853651e0,fc2127d931cd6ea79c8c72b113ac8559f5954ef9
eula.avi,s3://drivendata-competition-depth-estimation-public/train_videos/eula.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eula.avi,7ccbef0baade0f900963be749b0cb8580eded8f4,441768da25071ec41ac4d0b737654bfe891783b7
euoo.avi,s3://drivendata-competition-depth-estimation-public/test_videos/euoo.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/euoo.avi,9f48fb90e4fa6e12c77fe0e399cb638e2a77f39d,5b87c1cb255cd13941a508703c0480e59f9a0cbe
eupl.avi,s3://drivendata-competition-depth-estimation-public/test_videos/eupl.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eupl.avi,1a1aeaf8395c1d4998a860d71b0c5626f6e14b0f,ed052a7fdd0a5affc09d2c4279165b8a630a0baf
eurf.avi,s3://drivendata-competition-depth-estimation-public/train_videos/eurf.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eurf.avi,91f0dbcbd77be16a9cc232bd8599f4ff62dc21ce,29a49a5395f8507986c06ac2b391e67a00f510a3
euvu.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/euvu.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/euvu.mp4,14eca6cd5a887c79ba0bd04bfe680d87cc2b26d5,0242ddaff796896d950fc3efa1b166872e62f7a3
euyn.avi,s3://drivendata-competition-depth-estimation-public/train_videos/euyn.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/euyn.avi,df112cc1baef676fae1553e17e57e0fcb0f59389,0f3ba8c021b71ce9b095b038eaddeb3697917386
euzg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/euzg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/euzg.mp4,34d837d7773bd662c8485e9b058796c8d1df74d9,013e0d4b5694f598a317ffde94c39a7f42740af5
evcf.avi,s3://drivendata-competition-depth-estimation-public/train_videos/evcf.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/evcf.avi,e7f62966d83144f9665240d7c280e37c1d03cec5,65c757ef3d8f581a0f9c7dee51a5a113ebff09b8
evmv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/evmv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/evmv.mp4,bbc1ef569e25c70f05478b24c85cf06f7319bd7f,3c96be5128e0a6b03c549163ad47eff1c49a126c
evoa.avi,s3://drivendata-competition-depth-estimation-public/train_videos/evoa.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/evoa.avi,4843af80c4925853969d7de5ee4d3cf404da9ad7,dff4ea443f8de456bcc11d2a85452ad0df2c5aeb
evoe.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/evoe.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/evoe.mp4,68aa098fc49f6fb51174b5bc6a8be3e3d8c97937,4a53d87f4b2f20d43a2f2e5f4081cd7caca310df
evpa.avi,s3://drivendata-competition-depth-estimation-public/test_videos/evpa.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/evpa.avi,02de9fb335c8e4d525b8a33434a2b19beb1f450c,f7e2c6906502f02880c3ab52e92a84755511c6f9
ewbs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ewbs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ewbs.mp4,97a579159266be609ebae4febed2aa8dfb4749ab,3c40236cf88e07b8247fa62594fb58010d9cc3da
ewwv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ewwv.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ewwv.mp4,8ba201125631a84ad0730223adf57a98e049e4b1,c9485c55bfec5261bb4a39ac2655fe64fb22277a
ewye.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ewye.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ewye.avi,43683199ab4964616a545780e5c2e9cb0fd56b5b,04e2e4417d57076d8a403e8db13ad3cd966c973d
exmb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/exmb.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/exmb.mp4,b54efed19141df9c33226fc00feff491b1d26a1f,88fa6810756c5bdbc9779f5ccab44ed51f8ee800
expm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/expm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/expm.mp4,7964e9962715f996313a5569e2237e9cc3ed38f3,5be358d29702db206cc3452f5700bfb2bc649b96
extk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/extk.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/extk.mp4,f60fc47640688375b60badd045044615f7dbaa0f,ddec4c4e9544add56048a9ce660e52c49c13fd4d
exug.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/exug.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/exug.mp4,294fcea94fdbe0ceda10f4c6ae5e300fc0fb992e,201329cd76eee8be548143cbe7e85f2079a85f71
eyjy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eyjy.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eyjy.mp4,529be0569adf972cd7b32bc86005c60e0934f544,8d652f92651a3b6bcc335ddfe5e923d21f7e2ae2
eylp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/eylp.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eylp.mp4,a36275a1fdd5ae73c69ba2e0f69e77818759fb3b,c8a68fdcf14ff1fa5d24fe29a44e34c0bac8a946
eypd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eypd.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eypd.mp4,879fd391b890cac35cd734b4bcf5536e396fed3f,be39a43c3451a89fc5a28751e38b16f1d00393ed
eyqq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eyqq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eyqq.mp4,fd37725a759c199276253e6c798a10547b1a626b,f5a50f77e9caf540acf90b5c4f02a5c21a098ddd
eysa.avi,s3://drivendata-competition-depth-estimation-public/test_videos/eysa.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/eysa.avi,30a46b7c29589b283150585e566d80189a8e1ece,3fcc4b4ca1e363e6797ed0ace146a19d69685489
eyvg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/eyvg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/eyvg.mp4,66eef1dba6996761b469cda2591e6bdc8a66740d,dd6fceaf92ebb47e71efd3b247cb3cd4600a8300
ezaz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/ezaz.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ezaz.mp4,8279f3ed9dd5fe006aba5b9e8334a2aa51bf6616,42d8ac6107c7983716d18aae11f4db14fd61fc5d
ezou.avi,s3://drivendata-competition-depth-estimation-public/test_videos/ezou.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ezou.avi,e1ae31e8e27766f9e4aa85f9d056a67240a33431,83f3f79db0e6c59a72bdd68d99d68b9ae5e3b9e6
faew.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/faew.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/faew.mp4,3d1314947e5ae17ce723f93407181266b84b85bd,60e6816acd67ebc377a83561f535993a19c717e2
fakq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fakq.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fakq.mp4,49f8bf4f99da45054ea8bf0e0a9262f5c01cf892,f2799ced371af83860847162b16ee03c3100fe9f
faud.avi,s3://drivendata-competition-depth-estimation-public/train_videos/faud.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/faud.avi,9799d22a58c6389ec45b56a850ce22378f648c59,023d6926b1246dcd689584e68e1e27cd51d51d15
fayc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fayc.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fayc.mp4,d2b9a9c942c9b566d1f9f930cbeb037f5aba1b92,2a6b120e251b4c2b7b2a8477d98b7522c67546e9
fbbj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fbbj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fbbj.mp4,ef45d9d42b133eab9a7036035beac3597798d2c7,7794fb8fd13ba799feb1a18a9ce9ea510f5fbc25
fbcg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fbcg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fbcg.mp4,629176a8cde1d903439514468a0da5219a159f84,7a7456d5480493c628ea0e9e7f4aa7b9597f5306
fbgh.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fbgh.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fbgh.mp4,194d2f52f7fd51667c0b16530e7f7869983303c1,c351e979bbd7654f7b24018a79744534930a9e30
fbjx.avi,s3://drivendata-competition-depth-estimation-public/test_videos/fbjx.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fbjx.avi,8d7fa44f443ece4a09398913bc329a67f0dfd4c5,63ec50b06b63f2dfb519ca560d92ae4a98ce3076
fbvn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fbvn.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fbvn.mp4,2cdf2ae68d704c45864824950667cd2f5ebfc2ea,e81452466fef52d2c36b01243344681d7c613a60
fccy.avi,s3://drivendata-competition-depth-estimation-public/test_videos/fccy.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fccy.avi,c1df83ad99c766009d799a5b5c8f642045ded7ef,16bd4c3bc4515553165bd52e7aa1da6c0260459d
fcgl.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fcgl.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fcgl.mp4,b7a9777de8420bcd49bd710b182d6813f6faec9f,7b869f535c85a24eecff0075eb845ad848549316
fckg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fckg.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fckg.mp4,4a33a78270b53a71d65977e8e67f41525e2b5a4d,54d16dbf7d8375c766372f6619f6b15bb8d477b1
fctv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fctv.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fctv.mp4,e0d9a95d2779a4eb3c51469b3d79691ac302f853,968df3d04c8f3d5f69e2e296f0f933a0ccd355e7
fcue.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fcue.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fcue.mp4,e62b266d7d74712e70cbf126e281299429f19809,f7a05da2faa9dda58ae33246d78d657773bf1a6b
fcvm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fcvm.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fcvm.mp4,c56baea0a32e6faf74141ced174844b7ca34af8e,0243087ff202aa58eec1148c4c0d79ac80083452
fcvs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fcvs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fcvs.mp4,c944b2102684a13efd1c5bc00729be4446584df1,c57f08ece05359ebb9dcd0dd56bfed3eed2b013f
fcwm.avi,s3://drivendata-competition-depth-estimation-public/train_videos/fcwm.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fcwm.avi,4905996c1c2f62b06fa0e54b22417b096d828b2a,e5ff3f6106f8c6089ec8fac2775a97374ca8736c
fcyl.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fcyl.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fcyl.mp4,d3139ae0394360e072e1b89ab984f7e36de5cfe7,8628d21079f1eb14b5ade1f69499b467e0ec6ee0
fdat.avi,s3://drivendata-competition-depth-estimation-public/test_videos/fdat.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fdat.avi,9015aff2f70b4ca1ed9cf03e0e38b9889618933a,646693d16cdce586fdfc7b482afdedd820705f71
fdcs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fdcs.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fdcs.mp4,978a6bc3c8544c63b88d78fed6c52304df548316,714e28610de09cea46a412900a3831bb83148587
fdid.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fdid.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fdid.mp4,2f2ac69e2dadd7cc8359487c0b988b9341313c0b,2eca0477e6ee4f7143ef5e01cd79930647d5c47d
fdqa.avi,s3://drivendata-competition-depth-estimation-public/test_videos/fdqa.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fdqa.avi,4b6b3db7707b10829114aa5ae7e97ef71b929ec4,50951fc8533c54aed36b52cb3153568dc3534cca
fdrl.avi,s3://drivendata-competition-depth-estimation-public/train_videos/fdrl.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fdrl.avi,8f6ea1ca806ef76d9d6a3707d1140fa550cfb0a7,6d324c68c35edc5191c0aa4168a8b67bbbb32fa4
fdwg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fdwg.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fdwg.mp4,5d9c3d038c3d3a3772a78e575221f95a73e5bb8e,f7b8c84098459954ae2df0217311839e774b267a
feex.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/feex.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/feex.mp4,513f27ad8c18b7e3c1265257ce3375de7afe5a33,38169828dd260b93680631f550d00b331e708b1d
fefh.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fefh.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fefh.mp4,21e5c5443f5139a54339bb3f74850fb68231837d,3ae3005746970e85d0a7f8efec398e5756d31cc3
fewl.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fewl.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fewl.mp4,49133e28a1a22f4e78313bc97e2c082b80506d27,16767bf751e73a8832365b8986ac41ebc67c7e3a
fexj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fexj.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fexj.mp4,4cb0d3306aad42a1e1c6d1c624ab28abe9ef7c21,6b503992b9bc8301e12a38f2031ae2f0cf6a8c47
ffmc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/ffmc.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/ffmc.mp4,2bcca6170055f6bae94b8b44a39fe19f7bdb6e94,34c24f12b49fd4a0f6c7c04dcadeca988142a368
ffrn.avi,s3://drivendata-competition-depth-estimation-public/train_videos/ffrn.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ffrn.avi,e8f788258e35119bfd066861a47e3d8d88e6e1e5,a8dbed6cb93d370c470a964ca80f986dd01bf27f
ffum.avi,s3://drivendata-competition-depth-estimation-public/train_videos/ffum.avi,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/ffum.avi,09d1527828d1423b5216ff5e4bdaa901e87afd9a,8c805519af16edd878d7841cede62e2e38f46074
fgba.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fgba.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fgba.mp4,ab22e8662850a2c104b252a2e38f339ba6a4a3d5,2cc85819a63f74c82a2b07d2735fec3505fe78db
fgec.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fgec.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fgec.mp4,9fce0c409b3eeb5cccdabc1a7daac62943d5e3c8,9ecfeea96f248e5686731cdd46c7dd5b067a81be
fgqa.avi,s3://drivendata-competition-depth-estimation-public/test_videos/fgqa.avi,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fgqa.avi,b097195d770ce035d97540b011a2c5b7e60fc386,5810cffe880ac2b4cb0013343aeaeb10bc48b3e4
fgtb.mp4,s3://drivendata-competition-depth-estimation-public/train_videos/fgtb.mp4,s3://drivendata-competition-depth-estimation-public/train_videos_downsampled/fgtb.mp4,5a589555276d009ac63b37982ba14b7c2d28dda7,d9a762668f24b6cd8811fd54a1fa8e4488d9fa9b
fhck.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fhck.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fhck.mp4,92376dcaf680793e3b81f0255357d33067992dbc,e37256dc658f51672f59a922fa2f16bb9d8db60a
fhhq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos/fhhq.mp4,s3://drivendata-competition-depth-estimation-public/test_videos_downsampled/fhhq.mp4,221f63327b5c3cd0ea14b8ed821bce3608e61ff6,f7d31cb81030181cd9b18efac4e2836da7c13100
